array_id,scenario,design,sim_id,n_total_enrolled,n_possible_enrolled,estMTD,estMTDCode,trueMTD,RP2D,RP2DCode,RP2DAcceptable,bestP2D,estEff_at_estMTD,num_at_estMTD
703,3,3pl3:Bayes:DEC:Bayes,1541,21,21,4,1Y,4,4,1Y,1,4,0.585714285714286,6
703,3,3pl3:Bayes:DEC:Bayes,1542,15,15,3,1Y,4,3,1Y,1,4,0.442857142857143,6
703,3,3pl3:Bayes:DEC:Bayes,1543,18,18,3,1Y,4,3,1Y,1,4,0.157142857142857,6
703,3,3pl3:Bayes:DEC:Bayes,1544,15,15,2,1Y,4,2,1Y,0,4,0.3,6
703,3,3pl3:Bayes:DEC:Bayes,1545,15,15,3,1Y,4,3,1Y,1,4,0.3,6
703,3,3pl3:Bayes:DEC:Bayes,1546,12,12,2,1Y,4,2,1Y,0,4,0.157142857142857,6
703,3,3pl3:Bayes:DEC:Bayes,1547,18,18,3,1Y,4,0,1EN,0,4,0.0142857142857143,6
703,3,3pl3:Bayes:DEC:Bayes,1548,21,21,3,1Y,4,3,1Y,1,4,0.157142857142857,6
703,3,3pl3:Bayes:DEC:Bayes,1549,18,18,5,1Y,4,5,1Y,0,4,0.3,6
703,3,3pl3:Bayes:DEC:Bayes,1550,18,18,3,1Y,4,3,1Y,1,4,0.585714285714286,6
703,3,3pl3:Bayes:DEC:Bayes,1551,18,18,3,1Y,4,3,1Y,1,4,0.157142857142857,6
703,3,3pl3:Bayes:DEC:Bayes,1552,12,12,2,1Y,4,0,1EN,0,4,0.0142857142857143,6
703,3,3pl3:Bayes:DEC:Bayes,1553,15,15,3,1Y,4,3,1Y,1,4,0.157142857142857,6
703,3,3pl3:Bayes:DEC:Bayes,1554,12,12,2,1Y,4,0,1EN,0,4,0.0142857142857143,6
703,3,3pl3:Bayes:DEC:Bayes,1555,12,12,2,1Y,4,2,1Y,0,4,0.3,6
703,3,3pl3:Bayes:DEC:Bayes,1556,15,15,3,1Y,4,3,1Y,1,4,0.3,6
703,3,3pl3:Bayes:DEC:Bayes,1557,9,9,1,1Y,4,0,1EN,0,4,0.0142857142857143,6
703,3,3pl3:Bayes:DEC:Bayes,1558,18,18,3,1Y,4,3,1Y,1,4,0.157142857142857,6
703,3,3pl3:Bayes:DEC:Bayes,1559,15,15,2,1Y,4,2,1Y,0,4,0.3,6
703,3,3pl3:Bayes:DEC:Bayes,1560,18,18,3,1Y,4,3,1Y,1,4,0.3,6
703,3,3pl3:Bayes:DEC:Bayes,1561,21,21,4,1Y,4,4,1Y,1,4,0.442857142857143,6
703,3,3pl3:Bayes:DEC:Bayes,1562,12,12,2,1Y,4,2,1Y,0,4,0.3,6
703,3,3pl3:none:DEC:Bayes,1541,21,21,4,1Y,4,4,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1542,15,15,3,1Y,4,3,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1543,18,18,3,1Y,4,3,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1544,15,15,2,1Y,4,2,1Y,0,4,NA,6
703,3,3pl3:none:DEC:Bayes,1545,15,15,3,1Y,4,3,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1546,12,12,2,1Y,4,2,1Y,0,4,NA,6
703,3,3pl3:none:DEC:Bayes,1547,18,18,3,1Y,4,3,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1548,21,21,3,1Y,4,3,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1549,18,18,5,1Y,4,5,1Y,0,4,NA,6
703,3,3pl3:none:DEC:Bayes,1550,18,18,3,1Y,4,3,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1551,18,18,3,1Y,4,3,1Y,1,4,NA,6
703,3,3pl3:none:DEC:Bayes,1552,12,12,2,1Y,4,2,1Y,0,4,NA,6
703,3,3pl3:none:DEC:Bayes,1553,15,15,3,1Y,4,3,1Y,1,4,NA,6
